event-id,visible,timestamp,location-long,location-lat,algorithm-marked-outlier,argos:altitude,argos:best-level,argos:calcul-freq,argos:iq,argos:lat1,argos:lat2,argos:lc,argos:lon1,argos:lon2,argos:nb-mes,argos:nb-mes-120,argos:nopc,argos:pass-duration,argos:sensor-1,argos:sensor-2,argos:sensor-3,argos:sensor-4,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
"623000561",true,2013/04/21,5.675,53.122,,43,-126,401.6739172,"8",53.122,53.122,A,5.675,5.675,"3","0","3",303,"186","180","1","28",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000562",true,2013/04/21,5.686,53.118,,43,-121,401.6739172,"48",53.118,53.118,"1",5.686,5.686,"8","0","3",536,"157","176","1","28",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000563",true,2013/04/21,5.678,53.125,,43,-117,401.6739164,"58",53.125,53.125,"3",5.678,5.678,"4","2","3",251,"183","146","1","34",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000564",true,2013/04/21,5.679,53.123,,43,-126,401.6739161,"0",53.123,53.123,B,5.679,5.679,"1","0","3",0,"160","176","3","36",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000565",true,2013/04/21,5.676,53.124,,43,-130,401.6739171,"8",53.124,53.124,B,5.676,5.676,"2","0","3",63,"163","182","2","50",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000566",true,2013/04/21,5.674,53.121,,43,-130,401.6739145,"0",53.121,53.121,B,5.674,5.674,"2","0","3",316,"9","32","0","1",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000567",true,2013/04/21,5.682,53.121,,43,-120,401.6739196,"50",53.121,53.121,"2",5.682,5.682,"8","0","3",571,"168","176","3","50",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000568",true,2013/04/21,5.684,53.12,,43,-131,401.6739272,"8",53.12,53.12,B,5.684,5.684,"1","0","3",0,"144","176","1","0",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000569",true,2013/04/23,5.685,53.123,,43,-121,401.6739162,"50",53.123,53.123,"2",5.685,5.685,"5","0","3",248,"164","200","1","5",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000570",true,2013/04/23,5.68,53.121,,43,-134,401.6739149,"50",53.121,53.121,"3",5.68,5.68,"6","0","3",446,"174","200","2","9",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000571",true,2013/04/23,5.671,53.118,,43,-125,401.6739219,"50",53.118,53.118,"1",5.671,5.671,"5","0","3",304,"1","33","0","1",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000572",true,2013/04/23,5.689,53.117,,43,-129,401.6739192,"58",53.117,53.117,"2",5.689,5.689,"4","0","3",189,"164","192","1","35",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000573",true,2013/04/23,5.68,53.12,,43,-117,401.673918,"58",53.12,53.12,"3",5.68,5.68,"6","1","3",624,"3","33","0","1",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000574",true,2013/04/23,5.675,53.127,,43,-132,401.6739217,"8",53.127,53.127,B,5.675,5.675,"2","0","3",61,"147","180","3","60",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000575",true,2013/04/23,5.662,53.124,,43,-126,401.6739177,"58",53.124,53.124,"3",5.662,5.662,"8","0","3",439,"8","33","0","1",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000576",true,2013/04/23,5.665,53.122,,43,-121,401.6739202,"58",53.122,53.122,"3",5.665,5.665,"7","0","3",435,"8","33","0","1",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000577",true,2013/04/26,5.681,53.122,,43,-123,401.6739247,"40",53.122,53.122,"1",5.681,5.681,"7","0","3",670,"152","184","1","4",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000578",true,2013/04/26,5.681,53.118,,43,-130,401.6739279,"8",53.118,53.118,B,5.681,5.681,"1","0","3",0,"133","176","2","18",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000579",true,2013/04/26,5.66,53.123,,43,-122,401.6739298,"58",53.123,53.123,"2",5.66,5.66,"8","0","3",650,"4","34","0","1",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000580",true,2013/04/26,5.668,53.126,,43,-127,401.6739311,"50",53.126,53.126,"2",5.668,5.668,"5","0","3",239,"4","34","0","1",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000581",true,2013/04/26,5.653,53.125,,43,-121,401.6739288,"58",53.125,53.125,"2",5.653,5.653,"7","0","3",600,"134","172","1","28",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000582",true,2013/04/26,5.653,53.125,,43,-121,401.6739295,"58",53.125,53.125,"2",5.653,5.653,"5","0","3",300,"140","172","1","28",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000583",true,2013/04/26,5.654,53.122,,43,-129,401.6739266,"68",53.122,53.122,"3",5.654,5.654,"5","0","3",300,"134","172","1","28",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000584",true,2013/04/26,5.653,53.122,,43,-139,401.6739286,"0",53.122,53.122,B,5.653,5.653,"1","0","3",0,"136","172","1","62",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000585",true,2013/04/26,5.665,53.123,,43,-129,401.6739291,"8",53.123,53.123,A,5.665,5.665,"3","0","3",363,"7","34","0","1",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000586",true,2013/04/28,5.665,53.121,,43,-124,401.6739265,"0",53.121,53.121,A,5.665,5.665,"3","0","3",124,"202","200","2","18",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000587",true,2013/04/28,5.659,53.163,,43,-129,401.6739288,"58",53.163,53.163,"0",5.659,5.659,"4","0","3",177,"187","200","1","22",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000588",true,2013/04/28,5.685,53.135,,43,-128,401.673913,"8",53.135,53.135,B,5.685,5.685,"1","0","3",0,"155","208","1","26",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000589",true,2013/04/28,5.661,53.121,,43,-128,401.6739134,"8",53.121,53.121,A,5.661,5.661,"3","0","3",120,"168","200","3","35",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000590",true,2013/04/28,5.693,53.124,,43,-121,401.6739159,"40",53.124,53.124,"1",5.693,5.693,"5","0","3",595,"3","35","0","1",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000591",true,2013/04/28,5.692,53.126,,43,-122,401.6739209,"58",53.126,53.126,"1",5.692,5.692,"7","0","3",435,"5","35","0","1",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000592",true,2013/04/28,5.692,53.12,,43,-140,401.6739204,"0",53.12,53.12,B,5.692,5.692,"1","0","3",0,"150","192","2","62",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000593",true,2013/04/28,5.676,53.121,,43,-126,401.6739168,"48",53.121,53.121,"0",5.676,5.676,"6","0","3",357,"6","35","0","1",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000594",true,2013/04/28,5.67,53.12,,43,-134,401.673918,"8",53.12,53.12,B,5.67,5.67,"1","0","3",0,"143","192","2","9",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000595",true,2013/04/28,5.626,53.119,,43,-122,401.6739187,"8",53.119,53.119,B,5.626,5.626,"1","0","3",0,"142","172","2","16",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000596",true,2013/04/30,5.658,53.121,,43,-124,401.673928,"50",53.121,53.121,"3",5.658,5.658,"4","0","3",357,"140","196","3","16",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000597",true,2013/04/30,5.658,53.126,,43,-121,401.6739241,"8",53.126,53.126,B,5.658,5.658,"2","0","3",60,"1","36","0","17",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000598",true,2013/05/01,5.659,53.126,,43,-127,401.6739311,"8",53.126,53.126,A,5.659,5.659,"3","0","3",477,"134","172","3","16",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000599",true,2013/05/01,5.667,53.118,,43,-128,401.6739298,"8",53.118,53.118,A,5.667,5.667,"3","0","3",177,"128","164","2","27",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000600",true,2013/05/01,5.659,53.126,,43,-127,401.6739297,"50",53.126,53.126,"3",5.659,5.659,"10","0","3",603,"7","36","0","1",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000601",true,2013/05/01,5.661,53.126,,43,-137,401.6739245,"0",53.126,53.126,B,5.661,5.661,"1","0","3",0,"8","36","0","1",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000602",true,2013/05/01,5.664,53.123,,43,-126,401.6739273,"58",53.123,53.123,"3",5.664,5.664,"4","0","3",426,"9","36","0","1",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000603",true,2013/05/01,5.663,53.122,,43,-135,401.6739319,"0",53.122,53.122,B,5.663,5.663,"1","0","3",0,"126","224","2","32",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000604",true,2013/05/01,5.652,53.13,,43,-123,401.673924,"0",53.13,53.13,B,5.652,5.652,"2","0","3",57,"9","100","0","1",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000605",true,2013/05/01,5.662,53.124,,43,-121,401.6739357,"50",53.124,53.124,"2",5.662,5.662,"6","0","3",404,"116","160","2","38",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000606",true,2013/05/03,5.659,53.123,,43,-129,401.6739216,"0",53.123,53.123,A,5.659,5.659,"3","0","3",122,"154","200","3","4",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000607",true,2013/05/03,5.676,53.124,,43,-118,401.6739254,"40",53.124,53.124,"1",5.676,5.676,"7","1","3",486,"147","200","3","4",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000608",true,2013/05/03,5.695,53.117,,43,-134,401.6739234,"8",53.117,53.117,A,5.695,5.695,"3","0","3",369,"157","188","3","26",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000609",true,2013/05/03,5.66,53.122,,43,-128,401.6739207,"8",53.122,53.122,B,5.66,5.66,"1","0","3",0,"156","192","1","29",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000610",true,2013/05/03,5.697,53.114,,43,-124,401.6739209,"0",53.114,53.114,B,5.697,5.697,"2","0","3",490,"156","192","1","29",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000611",true,2013/05/03,5.675,53.12,,43,-123,401.6739148,"8",53.12,53.12,A,5.675,5.675,"3","0","3",382,"191","188","2","56",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000612",true,2013/05/03,5.656,53.124,,43,-123,401.6739114,"68",53.124,53.124,"3",5.656,5.656,"5","0","3",234,"4","37","0","1",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000613",true,2013/05/03,5.656,53.124,,43,-133,401.6739092,"0",53.124,53.124,B,5.656,5.656,"1","0","3",0,"182","184","1","12",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000614",true,2013/05/03,5.707,53.113,,43,-114,401.6739197,"57",53.113,53.113,"3",5.707,5.707,"6","3","3",389,"198","192","3","22",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000615",true,2013/05/03,5.652,53.112,,43,-129,401.673917,"0",53.112,53.112,A,5.652,5.652,"3","0","3",320,"191","188","3","28",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000616",true,2013/05/03,5.662,53.118,,43,-128,401.673911,"50",53.118,53.118,"3",5.662,5.662,"6","0","3",408,"178","184","1","34",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000617",true,2013/05/03,5.662,53.119,,43,-133,401.6739101,"0",53.119,53.119,B,5.662,5.662,"1","0","3",0,"6","37","0","1",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000618",true,2013/05/03,5.671,53.115,,43,-133,401.6739093,"8",53.115,53.115,B,5.671,5.671,"2","0","3",124,"7","37","2","9",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000619",true,2013/05/03,5.642,53.117,,43,-123,401.6739259,"50",53.117,53.117,"1",5.642,5.642,"4","0","3",264,"7","37","0","1",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000620",true,2013/05/03,5.676,53.118,,43,-120,401.6739065,"8",53.118,53.118,B,5.676,5.676,"1","0","3",0,"167","192","2","58",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000621",true,2013/05/03,5.662,53.119,,43,-122,401.6739196,"58",53.119,53.119,"1",5.662,5.662,"4","0","3",186,"154","188","2","0",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000622",true,2013/05/03,5.662,53.119,,43,-129,401.6739198,"0",53.119,53.119,B,5.662,5.662,"1","0","3",0,"154","188","2","0",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000623",true,2013/05/03,5.652,53.12,,43,-120,401.673915,"58",53.12,53.12,"2",5.652,5.652,"4","0","3",252,"166","184","1","28",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000624",true,2013/05/03,5.674,53.121,,43,-122,401.6739169,"0",53.121,53.121,A,5.674,5.674,"3","0","3",187,"10","37","0","1",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000625",true,2013/05/05,5.663,53.123,,43,-125,401.6739136,"50",53.123,53.123,"2",5.663,5.663,"4","0","3",295,"1","38","0","1",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000626",true,2013/05/05,5.662,53.124,,43,-128,401.6739195,"8",53.124,53.124,A,5.662,5.662,"3","0","3",123,"3","38","0","1",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000627",true,2013/05/05,5.661,53.126,,43,-130,401.6739268,"58",53.126,53.126,"3",5.661,5.661,"5","0","3",303,"144","180","2","48",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000628",true,2013/05/05,5.664,53.124,,43,-130,401.673925,"8",53.124,53.124,B,5.664,5.664,"1","0","3",0,"145","176","3","48",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000629",true,2013/05/05,5.667,53.123,,43,-128,401.6739238,"8",53.123,53.123,B,5.667,5.667,"2","0","3",61,"147","176","2","48",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000630",true,2013/05/05,5.662,53.123,,43,-121,401.6739247,"8",53.123,53.123,A,5.662,5.662,"3","0","3",243,"6","34","0","1",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000631",true,2013/05/08,5.664,53.122,,43,-132,401.6739192,"50",53.122,53.122,"2",5.664,5.664,"4","0","3",184,"156","192","3","50",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000632",false,2013/05/08,,,true,0,,401.65,"0",,,Z,,,"2",,,62,"2","39","0","1",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000633",true,2013/05/08,5.663,53.123,,43,-121,401.6739181,"58",53.123,53.123,"3",5.663,5.663,"7","0","3",433,"157","184","1","50",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000634",true,2013/05/08,5.663,53.123,,43,-138,401.6739182,"0",53.123,53.123,B,5.663,5.663,"1","0","3",0,"156","184","1","54",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000635",true,2013/05/08,5.664,53.122,,43,-118,401.673916,"50",53.122,53.122,"3",5.664,5.664,"8","2","3",437,"3","39","0","1",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000636",false,2013/05/08,,,true,0,,401.65,"0",,,Z,,,"2",,,59,"160","180","2","6",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
